BillNumber,BillDate,DueDate,VendorID,VendorName,Source,PaymentTerms,CurrencySymbol,SubTotal,Total,Balance,CreatedTime,LineItemID,ItemID,SKU,ItemName,Description,Quantity,Unit,Rate,ItemTotal,CustomerID,CustomerName,,,,,,
233,1/3/2025,1/17/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,3239.19,3239.19,3239.19,23:25.0,3.69556E+18,3.69556E+18,SKU98TU,Bell Peppers (Red),No Description,14,unit,60.45,846.3,3.69556E+18,Prime Joint Zambia,,,,,,
237,1/3/2025,1/17/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,8287.23,8287.23,8287.22,35:49.0,3.69556E+18,3.69556E+18,SKU125UV,Cauliflower,No Description,15,unit,60.45,906.75,3.69556E+18,Newrest,,,,,,
237,1/3/2025,1/17/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,8287.23,8287.23,8287.22,35:49.0,3.69556E+18,3.69556E+18,SKU150TU,Baby Pakchoy,No Description,7,unit,16.74,117.18,3.69556E+18,Newrest,,,,,,
237,1/3/2025,1/17/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,8287.23,8287.23,8287.22,35:49.0,3.69556E+18,3.69556E+18,SKU182ZA,Eggplant,No Description,15,unit,13.95,209.25,3.69556E+18,Newrest,,,,,,
237,1/3/2025,1/17/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,8287.23,8287.23,8287.22,35:49.0,3.69556E+18,3.69556E+18,SKU187EF,Cucumbers,No Description,20,unit,14.88,297.6,3.69556E+18,Newrest,,,,,,
237,1/3/2025,1/17/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,8287.23,8287.23,8287.22,35:49.0,3.69556E+18,3.69556E+18,SKU191IJ,Tomatoes,No Description,30,unit,17.67,530.1,3.69556E+18,Newrest,,,,,,
237,1/3/2025,1/17/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,8287.23,8287.23,8287.22,35:49.0,3.69556E+18,3.69556E+18,SKU231WX,Carrots,No Description,30,unit,27.9,837,3.69556E+18,Newrest,,,,,,
237,1/3/2025,1/17/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,8287.23,8287.23,8287.22,35:49.0,3.69556E+18,3.69556E+18,SKU247MN,Mushrooms (Oyster),No Description,10,unit,83.7,837,3.69556E+18,Newrest,,,,,,
237,1/3/2025,1/17/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,8287.23,8287.23,8287.22,35:49.0,3.69556E+18,3.69556E+18,SKU267GH,Onions (White),No Description,8,unit,167.4,1339.2,3.69556E+18,Newrest,,,,,,
237,1/3/2025,1/17/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,8287.23,8287.23,8287.22,35:49.0,3.69556E+18,3.69556E+18,SKU300NO,Butternut Squash,No Description,7,unit,37.2,260.4,3.69556E+18,Newrest,,,,,,
237,1/3/2025,1/17/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,8287.23,8287.23,8287.22,35:49.0,3.69556E+18,3.69556E+18,SKU317EF,Broccoli,No Description,15,unit,60.45,906.75,3.69556E+18,Newrest,,,,,,
237,1/3/2025,1/17/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,8287.23,8287.23,8287.22,35:49.0,3.69556E+18,3.69556E+18,SKU369EF,Onions (Spring),No Description,5,unit,16.74,83.7,3.69556E+18,Newrest,,,,,,
237,1/3/2025,1/17/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,8287.23,8287.23,8287.22,35:49.0,3.69556E+18,3.69556E+18,SKU489GT,Ginger,No Description,2,unit,74.4,148.8,3.69556E+18,Newrest,,,,,,
237,1/3/2025,1/17/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,8287.23,8287.23,8287.22,35:49.0,3.69556E+18,3.69556E+18,SKU855WX,Herbs (Chives),No Description,5,unit,16.74,83.7,3.69556E+18,Newrest,,,,,,
237,1/3/2025,1/17/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,8287.23,8287.23,8287.22,35:49.0,3.69556E+18,3.69556E+18,SKU967KL,Eggs (Chicken),No Description,20,unit,86.49,1729.8,3.69556E+18,Newrest,,,,,,
1133,1/3/2025,1/17/2025,3.69556E+18,R & R Meats,Client,14,ZMW,10517.9,10517.9,10517.9,03:17.0,3.69556E+18,3.69556E+18,SKU572FW,Chicken (Liver),No Description,4.6,unit,50,230,3.69556E+18,Flame,,,,,,
1133,1/3/2025,1/17/2025,3.69556E+18,R & R Meats,Client,14,ZMW,10517.9,10517.9,10517.9,03:17.0,3.69556E+18,3.69556E+18,SKU577EF,Beef (Ground),No Description,10,unit,105.5,1055,3.69556E+18,Flame,,,,,,
1133,1/3/2025,1/17/2025,3.69556E+18,R & R Meats,Client,14,ZMW,10517.9,10517.9,10517.9,03:17.0,3.69556E+18,3.69556E+18,SKU578FG,Beef (Ribeye Steak),No Description,7.2,unit,197.5,1422,3.69556E+18,Flame,,,,,,
1133,1/3/2025,1/17/2025,3.69556E+18,R & R Meats,Client,14,ZMW,10517.9,10517.9,10517.9,03:17.0,3.69556E+18,3.69556E+18,SKU583KL,Beef (Sirloin Steak),No Description,7.1,unit,197.5,1402.25,3.69556E+18,Flame,,,,,,
1133,1/3/2025,1/17/2025,3.69556E+18,R & R Meats,Client,14,ZMW,10517.9,10517.9,10517.9,03:17.0,3.69556E+18,3.69556E+18,SKU586NO,Beef (T-Bone Steak),No Description,10.1,unit,197.5,1994.75,3.69556E+18,Flame,,,,,,
1133,1/3/2025,1/17/2025,3.69556E+18,R & R Meats,Client,14,ZMW,10517.9,10517.9,10517.9,03:17.0,3.69556E+18,3.69556E+18,SKU625AB,Pork (Bacon),No Description,2.5,unit,129.5,323.75,3.69556E+18,Flame,,,,,,
1133,1/3/2025,1/17/2025,3.69556E+18,R & R Meats,Client,14,ZMW,10517.9,10517.9,10517.9,03:17.0,3.69556E+18,3.69556E+18,SKU662GV,Beef (Rump Steak),No Description,7.1,unit,197.5,1402.25,3.69556E+18,Flame,,,,,,
1133,1/3/2025,1/17/2025,3.69556E+18,R & R Meats,Client,14,ZMW,10517.9,10517.9,10517.9,03:17.0,3.69556E+18,3.69556E+18,SKU824KU,Chicken (Fillets),No Description,20.5,unit,95,1947.5,3.69556E+18,Flame,,,,,,
1133,1/3/2025,1/17/2025,3.69556E+18,R & R Meats,Client,14,ZMW,10517.9,10517.9,10517.9,03:17.0,3.69556E+18,3.69556E+18,SKUHAT99,Beef (Bones),No Description,5.1,unit,29,147.9,3.69556E+18,Flame,,,,,,
1134,1/3/2025,1/17/2025,3.69556E+18,R & R Meats,Client,14,ZMW,12995.45,12995.45,12995.45,08:04.0,3.69556E+18,3.69556E+18,SKU547AB,Chicken (Wings),No Description,32.3,unit,94.5,3052.35,3.69556E+18,Urban Masaii,,,,,,
1134,1/3/2025,1/17/2025,3.69556E+18,R & R Meats,Client,14,ZMW,12995.45,12995.45,12995.45,08:04.0,3.69556E+18,3.69556E+18,SKU577EF,Beef (Ground),No Description,20.2,unit,105.5,2131.1,3.69556E+18,Urban Masaii,,,,,,
1134,1/3/2025,1/17/2025,3.69556E+18,R & R Meats,Client,14,ZMW,12995.45,12995.45,12995.45,08:04.0,3.69556E+18,3.69556E+18,SKU586NO,Beef (T-Bone Steak),No Description,20.3,unit,197.5,4009.25,3.69556E+18,Urban Masaii,,,,,,
1134,1/3/2025,1/17/2025,3.69556E+18,R & R Meats,Client,14,ZMW,12995.45,12995.45,12995.45,08:04.0,3.69556E+18,3.69556E+18,SKU594VW,Beef (Chuck Roast),No Description,27.3,unit,102.5,2798.25,3.69556E+18,Urban Masaii,,,,,,
1134,1/3/2025,1/17/2025,3.69556E+18,R & R Meats,Client,14,ZMW,12995.45,12995.45,12995.45,08:04.0,3.69556E+18,3.69556E+18,SKU738BX,Beef (Shoulder),No Description,9.8,unit,102.5,1004.5,3.69556E+18,Urban Masaii,,,,,,
381/379,1/3/2025,1/17/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,5208.93,5208.93,5208.93,59:04.0,3.69556E+18,3.69556E+18,SKU182ZA,Eggplant,No Description,15,unit,13.95,209.25,3.69556E+18,Cozy Zambia,,,,,,
381/379,1/3/2025,1/17/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,5208.93,5208.93,5208.93,59:04.0,3.69556E+18,3.69556E+18,SKU187EF,Cucumbers,No Description,5,unit,24.18,120.9,3.69556E+18,Cozy Zambia,,,,,,
381/379,1/3/2025,1/17/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,5208.93,5208.93,5208.93,59:04.0,3.69556E+18,3.69556E+18,SKU191IJ,Tomatoes,No Description,25,unit,17.67,441.75,3.69556E+18,Cozy Zambia,,,,,,
381/379,1/3/2025,1/17/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,5208.93,5208.93,5208.93,59:04.0,3.69556E+18,3.69556E+18,SKU231WX,Carrots,No Description,8,unit,27.9,223.2,3.69556E+18,Cozy Zambia,,,,,,
26842,1/3/2025,1/17/2025,3.69556E+18,Foodies Enterprise Zambia Ltd,Client,14,ZMW,3850,3850,3850,04:03.0,3.69556E+18,3.69556E+18,SKU06FG,Oranges,No Description,5,unit,620,3100,3.69556E+18,Millas Foods Zambia Limited,,,,,,
26842,1/3/2025,1/17/2025,3.69556E+18,Foodies Enterprise Zambia Ltd,Client,14,ZMW,3850,3850,3850,04:03.0,3.69556E+18,3.69556E+18,SKU22VW,Pineapple,No Description,30,unit,25,750,3.69556E+18,Millas Foods Zambia Limited,,,,,,
1132,1/2/2025,1/16/2025,3.69556E+18,R & R Meats,Client,14,ZMW,1693.02,1693.02,1693.02,37:26.0,3.69556E+18,3.69556E+18,SKU267MH,Beef (BBQ Sausage),No Description,21,unit,80.62,1693.02,3.69556E+18,TA Pie's Cafe,,,,,,
29763,1/2/2025,1/16/2025,3.69556E+18,Uniturtle Farm,Client,14,ZMW,140812,140812,140812,16:03.0,3.69556E+18,3.69556E+18,SKU538RS,Chicken (Whole),1496 LIVE BIRDS,3520.3,unit,40,140812,3.69556E+18,Just Chicken Ltd,,,,,,
20840,12/31/2024,1/14/2025,3.69556E+18,Foodies Enterprise Zambia Ltd,Client,14,ZMW,600,600,600,39:04.0,3.69556E+18,3.69556E+18,SKU06FG,Oranges,No Description,1,unit,600,600,3.69556E+18,Millas Foods Zambia Limited,,,,,,
26841,12/31/2024,1/14/2025,3.69556E+18,Foodies Enterprise Zambia Ltd,Client,14,ZMW,3390,3390,3390,40:17.0,3.69556E+18,3.69556E+18,SKU08HK,Strawberries,No Description,20,unit,37,740,3.69556E+18,Newrest,,,,,,
26841,12/31/2024,1/14/2025,3.69556E+18,Foodies Enterprise Zambia Ltd,Client,14,ZMW,3390,3390,3390,40:17.0,3.69556E+18,3.69556E+18,SKU22VW,Pineapple,No Description,50,unit,25,1250,3.69556E+18,Newrest,,,,,,
26841,12/31/2024,1/14/2025,3.69556E+18,Foodies Enterprise Zambia Ltd,Client,14,ZMW,3390,3390,3390,40:17.0,3.69556E+18,3.69556E+18,SKU453KL,Grapes (Red),No Description,2,unit,700,1400,3.69556E+18,Newrest,,,,,,
1130,12/31/2024,1/14/2025,3.69556E+18,R & R Meats,Client,14,ZMW,27270.5,27270.5,0,45:29.0,3.69556E+18,3.69556E+18,SKU547AB,Chicken (Wings),No Description,40.5,unit,94.5,3827.25,3.69556E+18,Flame,,,,,,
1130,12/31/2024,1/14/2025,3.69556E+18,R & R Meats,Client,14,ZMW,27270.5,27270.5,0,45:29.0,3.69556E+18,3.69556E+18,SKU578FG,Beef (Ribeye Steak),No Description,1.8,unit,197.5,355.5,3.69556E+18,Flame,,,,,,
1130,12/31/2024,1/14/2025,3.69556E+18,R & R Meats,Client,14,ZMW,27270.5,27270.5,0,45:29.0,3.69556E+18,3.69556E+18,SKU583KL,Beef (Sirloin Steak),No Description,10.9,unit,197.5,2152.75,3.69556E+18,Flame,,,,,,
1130,12/31/2024,1/14/2025,3.69556E+18,R & R Meats,Client,14,ZMW,27270.5,27270.5,0,45:29.0,3.69556E+18,3.69556E+18,SKU586NO,Beef (T-Bone Steak),No Description,101.5,unit,197.5,20046.25,3.69556E+18,Flame,,,,,,
1130,12/31/2024,1/14/2025,3.69556E+18,R & R Meats,Client,14,ZMW,27270.5,27270.5,0,45:29.0,3.69556E+18,3.69556E+18,SKU662GV,Beef (Rump Steak),No Description,3.3,unit,197.5,651.75,3.69556E+18,Flame,,,,,,
1131,12/31/2024,1/14/2025,3.69556E+18,R & R Meats,Client,14,ZMW,3939.5,3939.5,0,51:26.0,3.69556E+18,3.69556E+18,SKU541UV,Chicken (Breast),No Description,10.7,unit,95,1016.5,3.69556E+18,Copenhagen Yard Bar & Kitchen,,,,,,
1131,12/31/2024,1/14/2025,3.69556E+18,R & R Meats,Client,14,ZMW,3939.5,3939.5,0,51:26.0,3.69556E+18,3.69556E+18,SKU678BF2,Beef ( fillet ),No Description,14.8,unit,197.5,2923,3.69556E+18,Copenhagen Yard Bar & Kitchen,,,,,,
1129,12/31/2024,1/14/2025,3.69556E+18,R & R Meats,Client,14,ZMW,24094.51,24094.51,0,56:36.0,3.69556E+18,3.69556E+18,SKU267MH,Beef (BBQ Sausage),No Description,20.5,unit,80.62,1652.71,3.69556E+18,Urban Masaii,,,,,,
1129,12/31/2024,1/14/2025,3.69556E+18,R & R Meats,Client,14,ZMW,24094.51,24094.51,0,56:36.0,3.69556E+18,3.69556E+18,SKU538RK,Chicken (Combo),No Description,20.3,unit,75,1522.5,3.69556E+18,Urban Masaii,,,,,,
1129,12/31/2024,1/14/2025,3.69556E+18,R & R Meats,Client,14,ZMW,24094.51,24094.51,0,56:36.0,3.69556E+18,3.69556E+18,SKU547AB,Chicken (Wings),No Description,40.6,unit,94.5,3836.7,3.69556E+18,Urban Masaii,,,,,,
1129,12/31/2024,1/14/2025,3.69556E+18,R & R Meats,Client,14,ZMW,24094.51,24094.51,0,56:36.0,3.69556E+18,3.69556E+18,SKU586NO,Beef (T-Bone Steak),No Description,20.2,unit,197.5,3989.5,3.69556E+18,Urban Masaii,,,,,,
1129,12/31/2024,1/14/2025,3.69556E+18,R & R Meats,Client,14,ZMW,24094.51,24094.51,0,56:36.0,3.69556E+18,3.69556E+18,SKU589QA,Beef (Top Side),No Description,21.2,unit,145.5,3084.6,3.69556E+18,Urban Masaii,,,,,,
1129,12/31/2024,1/14/2025,3.69556E+18,R & R Meats,Client,14,ZMW,24094.51,24094.51,0,56:36.0,3.69556E+18,3.69556E+18,SKU594VW,Beef (Chuck Roast),No Description,14,unit,102.5,1435,3.69556E+18,Urban Masaii,,,,,,
1129,12/31/2024,1/14/2025,3.69556E+18,R & R Meats,Client,14,ZMW,24094.51,24094.51,0,56:36.0,3.69556E+18,3.69556E+18,SKU674VL,Beef (Combo),No Description,20.4,unit,82.5,1683,3.69556E+18,Urban Masaii,,,,,,
1129,12/31/2024,1/14/2025,3.69556E+18,R & R Meats,Client,14,ZMW,24094.51,24094.51,0,56:36.0,3.69556E+18,3.69556E+18,SKU738BX,Beef (Shoulder),No Description,38.4,unit,102.5,3936,3.69556E+18,Urban Masaii,,,,,,
1129,12/31/2024,1/14/2025,3.69556E+18,R & R Meats,Client,14,ZMW,24094.51,24094.51,0,56:36.0,3.69556E+18,3.69556E+18,SKU824KU,Chicken (Fillets),No Description,31.1,unit,95,2954.5,3.69556E+18,Urban Masaii,,,,,,
1128,12/31/2024,1/14/2025,3.69556E+18,R & R Meats,Client,14,ZMW,13956.75,13956.75,0,00:22.0,3.69556E+18,Unknown,N/A,Unnamed Item,Ox-Heart,2.7,unit,30,81,3.69556E+18,Quick Service Restaurants LTD,,,,,,
1128,12/31/2024,1/14/2025,3.69556E+18,R & R Meats,Client,14,ZMW,13956.75,13956.75,0,00:22.0,3.69556E+18,Unknown,N/A,Unnamed Item,Ox-Liver,5,unit,105,525,3.69556E+18,Quick Service Restaurants LTD,,,,,,
1128,12/31/2024,1/14/2025,3.69556E+18,R & R Meats,Client,14,ZMW,13956.75,13956.75,0,00:22.0,3.69556E+18,3.69556E+18,SKU235CH,Beef (Burgers),No Description,50.6,unit,139.5,7058.7,3.69556E+18,Quick Service Restaurants LTD,,,,,,
1128,12/31/2024,1/14/2025,3.69556E+18,R & R Meats,Client,14,ZMW,13956.75,13956.75,0,00:22.0,3.69556E+18,3.69556E+18,SKU547AB,Chicken (Wings),No Description,50.9,unit,94.5,4810.05,3.69556E+18,Quick Service Restaurants LTD,,,,,,
1128,12/31/2024,1/14/2025,3.69556E+18,R & R Meats,Client,14,ZMW,13956.75,13956.75,0,00:22.0,3.69556E+18,3.69556E+18,SKU824KU,Chicken (Fillets),No Description,15.6,unit,95,1482,3.69556E+18,Quick Service Restaurants LTD,,,,,,
1126,12/30/2024,1/13/2025,3.69556E+18,R & R Meats,Client,14,ZMW,15511.34,15511.34,0,35:50.0,3.69556E+18,3.69556E+18,SKU577EF,Beef (Ground),No Description,30.4,unit,105.5,3207.2,3.69556E+18,Copenhagen Yard Bar & Kitchen,,,,,,
1126,12/30/2024,1/13/2025,3.69556E+18,R & R Meats,Client,14,ZMW,15511.34,15511.34,0,35:50.0,3.69556E+18,3.69556E+18,SKU621WX,Pork (Spareribs),No Description,30,unit,175,5250,3.69556E+18,Copenhagen Yard Bar & Kitchen,,,,,,
1126,12/30/2024,1/13/2025,3.69556E+18,R & R Meats,Client,14,ZMW,15511.34,15511.34,0,35:50.0,3.69556E+18,3.69556E+18,SKU678BF2,Beef ( fillet ),No Description,10.1,unit,215,2171.5,3.69556E+18,Copenhagen Yard Bar & Kitchen,,,,,,
1126,12/30/2024,1/13/2025,3.69556E+18,R & R Meats,Client,14,ZMW,15511.34,15511.34,0,35:50.0,3.69556E+18,3.69556E+18,SKU824KU,Chicken (Fillets),No Description,10.9,unit,95,1035.5,3.69556E+18,Copenhagen Yard Bar & Kitchen,,,,,,
1126,12/30/2024,1/13/2025,3.69556E+18,R & R Meats,Client,14,ZMW,15511.34,15511.34,0,35:50.0,3.69556E+18,3.69556E+18,SKUHABYX,Sausage (Boerewors),No Description,40.2,unit,95.7,3847.14,3.69556E+18,Copenhagen Yard Bar & Kitchen,,,,,,
1127,12/30/2024,1/13/2025,3.69556E+18,R & R Meats,Client,14,ZMW,14384.76,14384.76,0,56:34.0,3.69556E+18,3.69556E+18,SKU538RS,Chicken (Whole),No Description,48.2,unit,72.5,3494.5,3.69556E+18,Flame,,,,,,
1127,12/30/2024,1/13/2025,3.69556E+18,R & R Meats,Client,14,ZMW,14384.76,14384.76,0,56:34.0,3.69556E+18,3.69556E+18,SKU572FW,Chicken (Liver),No Description,5.2,unit,50,260,3.69556E+18,Flame,,,,,,
1127,12/30/2024,1/13/2025,3.69556E+18,R & R Meats,Client,14,ZMW,14384.76,14384.76,0,56:34.0,3.69556E+18,3.69556E+18,SKU577EF,Beef (Ground),No Description,20.1,unit,105.5,2120.55,3.69556E+18,Flame,,,,,,
1127,12/30/2024,1/13/2025,3.69556E+18,R & R Meats,Client,14,ZMW,14384.76,14384.76,0,56:34.0,3.69556E+18,3.69556E+18,SKU578FG,Beef (Ribeye Steak),No Description,12.3,unit,197.5,2429.25,3.69556E+18,Flame,,,,,,
1127,12/30/2024,1/13/2025,3.69556E+18,R & R Meats,Client,14,ZMW,14384.76,14384.76,0,56:34.0,3.69556E+18,3.69556E+18,SKU583KL,Beef (Sirloin Steak),No Description,3.2,unit,197.5,632,3.69556E+18,Flame,,,,,,
1127,12/30/2024,1/13/2025,3.69556E+18,R & R Meats,Client,14,ZMW,14384.76,14384.76,0,56:34.0,3.69556E+18,3.69556E+18,SKU586NO,Beef (T-Bone Steak),No Description,3.1,unit,197.5,612.25,3.69556E+18,Flame,,,,,,
1127,12/30/2024,1/13/2025,3.69556E+18,R & R Meats,Client,14,ZMW,14384.76,14384.76,0,56:34.0,3.69556E+18,3.69556E+18,SKU625AB,Pork (Bacon),No Description,2.1,unit,150.22,315.46,3.69556E+18,Flame,,,,,,
1127,12/30/2024,1/13/2025,3.69556E+18,R & R Meats,Client,14,ZMW,14384.76,14384.76,0,56:34.0,3.69556E+18,3.69556E+18,SKU662GV,Beef (Rump Steak),No Description,10.9,unit,197.5,2152.75,3.69556E+18,Flame,,,,,,
1127,12/30/2024,1/13/2025,3.69556E+18,R & R Meats,Client,14,ZMW,14384.76,14384.76,0,56:34.0,3.69556E+18,3.69556E+18,SKU678BF2,Beef ( fillet ),No Description,7.4,unit,215,1591,3.69556E+18,Flame,,,,,,
1127,12/30/2024,1/13/2025,3.69556E+18,R & R Meats,Client,14,ZMW,14384.76,14384.76,0,56:34.0,3.69556E+18,3.69556E+18,SKUHAT99,Beef (Bones),No Description,5,unit,29,145,3.69556E+18,Flame,,,,,,
267,12/30/2024,1/13/2025,3.69556E+18,Abo Abbas Supermarket,Client,14,ZMW,6932.25,6932.25,6932.25,14:39.0,3.69556E+18,3.69556E+18,SKU601CD,Lamb (Shoulder),No Description,30.81,unit,225,6932.25,3.69556E+18,Flame,,,,,,
26839,12/30/2024,1/13/2025,3.69556E+18,Foodies Enterprise Zambia Ltd,Client,14,ZMW,4050,4050,4050,03:51.0,3.69556E+18,3.69556E+18,SKU453KL,Grapes (Red),per box,3,unit,700,2100,3.69556E+18,Seapride  Foods Zambia Limited,,,,,,
26839,12/30/2024,1/13/2025,3.69556E+18,Foodies Enterprise Zambia Ltd,Client,14,ZMW,4050,4050,4050,03:51.0,3.69556E+18,3.69556E+18,SKU455MN,Grapes (Green),per box,3,unit,650,1950,3.69556E+18,Seapride  Foods Zambia Limited,,,,,,
368,12/30/2024,1/13/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,2072.04,2072.04,0,38:37.0,3.69556E+18,3.69556E+18,SKU102XY,Bell Peppers (Yellow),No Description,1,unit,60.45,60.45,3.69556E+18,Vida e Cafe Cosmo,,,,,,
368,12/30/2024,1/13/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,2072.04,2072.04,0,38:37.0,3.69556E+18,3.69556E+18,SKU146PQ,Spinach,No Description,1,unit,13.95,13.95,3.69556E+18,Vida e Cafe Cosmo,,,,,,
368,12/30/2024,1/13/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,2072.04,2072.04,0,38:37.0,3.69556E+18,3.69556E+18,SKU187EF,Cucumbers,No Description,1,unit,24.18,24.18,3.69556E+18,Vida e Cafe Cosmo,,,,,,
368,12/30/2024,1/13/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,2072.04,2072.04,0,38:37.0,3.69556E+18,3.69556E+18,SKU191IJ,Tomatoes,No Description,7,unit,17.67,123.69,3.69556E+18,Vida e Cafe Cosmo,,,,,,
368,12/30/2024,1/13/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,2072.04,2072.04,0,38:37.0,3.69556E+18,3.69556E+18,SKU231WX,Carrots,No Description,2,unit,27.9,55.8,3.69556E+18,Vida e Cafe Cosmo,,,,,,
368,12/30/2024,1/13/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,2072.04,2072.04,0,38:37.0,3.69556E+18,3.69556E+18,SKU299MN,Mint (Fresh),No Description,2,unit,16.74,33.48,3.69556E+18,Vida e Cafe Cosmo,,,,,,
368,12/30/2024,1/13/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,2072.04,2072.04,0,38:37.0,3.69556E+18,3.69556E+18,SKU300NO,Butternut Squash,No Description,1,unit,37.2,37.2,3.69556E+18,Vida e Cafe Cosmo,,,,,,
368,12/30/2024,1/13/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,2072.04,2072.04,0,38:37.0,3.69556E+18,3.69556E+18,SKU314BC,Lettuce (Iceberg),No Description,4,unit,13.95,55.8,3.69556E+18,Vida e Cafe Cosmo,,,,,,
368,12/30/2024,1/13/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,2072.04,2072.04,0,38:37.0,3.69556E+18,3.69556E+18,SKU369EF,Onions (Spring),No Description,1,unit,16.74,16.74,3.69556E+18,Vida e Cafe Cosmo,,,,,,
374,12/30/2024,1/13/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1534.5,1534.5,0,28:58.0,3.69556E+18,3.69556E+18,SKU231WX,Carrots,No Description,3,unit,27.9,83.7,3.69556E+18,Urban Yard,,,,,,
374,12/30/2024,1/13/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1534.5,1534.5,0,28:58.0,3.69556E+18,3.69556E+18,SKU403MN,Apples (Granny Smith),No Description,15,unit,52.08,781.2,3.69556E+18,Urban Yard,,,,,,
374,12/30/2024,1/13/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1534.5,1534.5,0,28:58.0,3.69556E+18,3.69556E+18,SKU489GT,Ginger,No Description,3,unit,74.4,223.2,3.69556E+18,Urban Yard,,,,,,
374,12/30/2024,1/13/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1534.5,1534.5,0,28:58.0,3.69556E+18,3.69556E+18,SKU77YZ,Onions (Red),No Description,2,unit,26.04,52.08,3.69556E+18,Urban Yard,,,,,,
374,12/30/2024,1/13/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1534.5,1534.5,0,28:58.0,3.69556E+18,3.69556E+18,SKU96RS,Bell Peppers (Green),No Description,1,unit,16.74,16.74,3.69556E+18,Urban Yard,,,,,,
374,12/30/2024,1/13/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1534.5,1534.5,0,28:58.0,3.69556E+18,3.69556E+18,SKU98TU,Bell Peppers (Red),No Description,1,unit,60.45,60.45,3.69556E+18,Urban Yard,,,,,,
374(1),12/30/2024,1/13/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1534.5,1534.5,0,39:12.0,3.69556E+18,3.69556E+18,SKU04DE,Bananas,No Description,2,unit,16.74,33.48,3.69556E+18,Mocha n Chai,,,,,,
374(1),12/30/2024,1/13/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1534.5,1534.5,0,39:12.0,3.69556E+18,3.69556E+18,SKU102XY,Bell Peppers (Yellow),No Description,1,unit,60.45,60.45,3.69556E+18,Mocha n Chai,,,,,,
374(1),12/30/2024,1/13/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1534.5,1534.5,0,39:12.0,3.69556E+18,3.69556E+18,SKU187EF,Cucumbers,No Description,15,unit,14.88,223.2,3.69556E+18,Mocha n Chai,,,,,,
374(1),12/30/2024,1/13/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1534.5,1534.5,0,39:12.0,3.69556E+18,3.69556E+18,SKU231WX,Carrots,No Description,3,unit,27.9,83.7,3.69556E+18,Mocha n Chai,,,,,,
374(1),12/30/2024,1/13/2025,3.69556E+18,Farmers Den Pack House Ltd,Client,14,ZMW,1534.5,1534.5,0,39:12.0,3.69556E+18,3.69556E+18,SKU403MN,Apples (Granny Smith),No Description,15,unit,52.08,781.2,3.69556E+18,Mocha n Chai,,,,,,
301224,12/30/2024,1/13/2025,3.69556E+18,Uniturtle Farm,Client,14,ZMW,138628,138628,138628,38:58.0,3.69556E+18,3.69556E+18,SKU538RS,Chicken (Whole),No Description,3465.7,unit,40,138628,3.69556E+18,Just Chicken Ltd,,,,,,
